"Código";"Denominación";"Fecha";"Asiento";"Documento";"Concepto";"Ampliación";"Contrapartida";"CC";"Debe";"Haber";"s1";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/07/2013";"1260";"3300261";"1";"N/FACTURA A3300261";"4300000152";"";"";"42,92";"-1706,45";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/07/2013";"1261";"3300262";"1";"N/FACTURA A3300262";"4300000179";"";"";"104,24";"-1810,69";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/07/2013";"1262";"3300263";"1";"N/FACTURA A3300263";"4300000182";"";"";"58,8";"-1869,49";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/07/2013";"1263";"3300264";"1";"N/FACTURA A3300264";"4300000255";"";"";"6,13";"-1875,62";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/07/2013";"1264";"3300265";"1";"N/FACTURA A3300265";"4300000264";"";"";"161,7";"-2037,32";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/07/2013";"1265";"3300266";"1";"N/FACTURA A3300266";"4300000267";"";"";"26,88";"-2064,2";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/07/2013";"1266";"3300267";"1";"N/FACTURA A3300267";"4300000271";"";"";"52,5";"-2116,7";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/07/2013";"1267";"3300268";"1";"N/FACTURA A3300268";"4300000274";"";"";"215,5";"-2332,2";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/07/2013";"1268";"3300269";"1";"N/FACTURA A3300269";"4300000254";"";"";"100,8";"-2433";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1208";"3300296";"1";"N/FACTURA M3300296";"4300000003";"";"";"39,9";"-2472,9";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1209";"3300297";"1";"N/FACTURA M3300297";"4300000011";"";"";"39,9";"-2512,8";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1210";"3300298";"1";"N/FACTURA M3300298";"4300000013";"";"";"37,59";"-2550,39";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1211";"3300299";"1";"N/FACTURA M3300299";"4300000015";"";"";"32,55";"-2582,94";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1212";"3300300";"1";"N/FACTURA M3300300";"4300000024";"";"";"37,59";"-2620,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1213";"3300301";"1";"N/FACTURA M3300301";"4300000001";"";"";"22,05";"-2642,58";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1214";"3300302";"1";"N/FACTURA M3300302";"4300000061";"";"";"21";"-2663,58";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1215";"3300303";"1";"N/FACTURA M3300303";"4300000116";"";"";"74,55";"-2738,13";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1216";"3300304";"1";"N/FACTURA M3300304";"4300000117";"";"";"32,55";"-2770,68";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1217";"3300305";"1";"N/FACTURA M3300305";"4300000130";"";"";"36,75";"-2807,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1218";"3300306";"1";"N/FACTURA M3300306";"4300000135";"";"";"32,55";"-2839,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1219";"3300307";"1";"N/FACTURA M3300307";"4300000147";"";"";"39,9";"-2879,88";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1220";"3300308";"1";"N/FACTURA M3300308";"4300000148";"";"";"10,5";"-2890,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1221";"3300309";"1";"N/FACTURA M3300309";"4300000152";"";"";"21";"-2911,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1222";"3300310";"1";"N/FACTURA M3300310";"4300000155";"";"";"64,05";"-2975,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1223";"3300311";"1";"N/FACTURA M3300311";"4300000169";"";"";"32,55";"-3007,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1224";"3300312";"1";"N/FACTURA M3300312";"4300000170";"";"";"32,55";"-3040,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1225";"3300313";"1";"N/FACTURA M3300313";"4300000172";"";"";"10,5";"-3051,03";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1226";"3300314";"1";"N/FACTURA M3300314";"4300000173";"";"";"18,9";"-3069,93";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1227";"3300315";"1";"N/FACTURA M3300315";"4300000178";"";"";"10,5";"-3080,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1228";"3300316";"1";"N/FACTURA M3300316";"4300000179";"";"";"32,55";"-3112,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1229";"3300317";"1";"N/FACTURA M3300317";"4300000182";"";"";"42";"-3154,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1230";"3300318";"1";"N/FACTURA M3300318";"4300000197";"";"";"32,55";"-3187,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1231";"3300319";"1";"N/FACTURA M3300319";"4300000230";"";"";"7,35";"-3194,88";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1232";"3300320";"1";"N/FACTURA M3300320";"4300000231";"";"";"19,95";"-3214,83";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1233";"3300321";"1";"N/FACTURA M3300321";"4300000237";"";"";"32,55";"-3247,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1234";"3300322";"1";"N/FACTURA M3300322";"4300000240";"";"";"7,35";"-3254,73";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1235";"3300323";"1";"N/FACTURA M3300323";"4300000251";"";"";"10,5";"-3265,23";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1236";"3300324";"1";"N/FACTURA M3300324";"4300000255";"";"";"39,9";"-3305,13";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1237";"3300325";"1";"N/FACTURA M3300325";"4300000260";"";"";"24,15";"-3329,28";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1238";"3300326";"1";"N/FACTURA M3300326";"4300000262";"";"";"15,75";"-3345,03";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1239";"3300327";"1";"N/FACTURA M3300327";"4300000264";"";"";"25,2";"-3370,23";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1240";"3300328";"1";"N/FACTURA M3300328";"4300000265";"";"";"31,08";"-3401,31";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1241";"3300329";"1";"N/FACTURA M3300329";"4300000269";"";"";"32,55";"-3433,86";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1242";"3300330";"1";"N/FACTURA M3300330";"4300000271";"";"";"31,08";"-3464,94";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1243";"3300331";"1";"N/FACTURA M3300331";"4300000272";"";"";"4,2";"-3469,14";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1244";"3300332";"1";"N/FACTURA M3300332";"4300000274";"";"";"19,95";"-3489,09";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1245";"3300333";"1";"N/FACTURA M3300333";"4300000276";"";"";"3,15";"-3492,24";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1246";"3300334";"1";"N/FACTURA M3300334";"4300000278";"";"";"23,1";"-3515,34";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1247";"3300335";"1";"N/FACTURA M3300335";"4300000281";"";"";"11,55";"-3526,89";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1248";"3300336";"1";"N/FACTURA M3300336";"4300000022";"";"";"18,48";"-3545,37";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1249";"3300337";"1";"N/FACTURA M3300337";"4300000240";"";"";"4,2";"-3549,57";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/08/2013";"1275";"00005";"1";"N/FACTURA B00005";"4300000192";"";"";"24,74";"-3574,31";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"09/08/2013";"1278";"3300270";"1";"N/FACTURA A3300270";"4300000130";"";"";"267,12";"-3841,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"09/08/2013";"1279";"3300271";"1";"N/FACTURA A3300271";"4300000130";"";"";"67,45";"-3908,88";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/08/2013";"1283";"3300272";"1";"N/FACTURA A3300272";"4300000130";"";"";"49,06";"-3957,94";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/08/2013";"1284";"3300273";"1";"N/FACTURA A3300273";"4300000130";"";"";"112,06";"-4070";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/08/2013";"1285";"3300274";"1";"N/FACTURA A3300274";"4300000135";"";"";"12,26";"-4082,26";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/08/2013";"1286";"3300275";"1";"N/FACTURA A3300275";"4300000169";"";"";"12,26";"-4094,52";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/08/2013";"1287";"3300276";"1";"N/FACTURA A3300276";"4300000178";"";"";"13,29";"-4107,81";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/08/2013";"1288";"3300277";"1";"N/FACTURA A3300277";"4300000264";"";"";"235,2";"-4343,01";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/08/2013";"1289";"3300278";"1";"N/FACTURA A3300278";"4300000271";"";"";"15,75";"-4358,76";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/08/2013";"1290";"3300279";"1";"N/FACTURA A3300279";"4300000272";"";"";"53,87";"-4412,63";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/08/2013";"1291";"3300280";"1";"N/FACTURA A3300280";"4300000286";"";"";"117,6";"-4530,23";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"15/08/2013";"1307";"3300281";"1";"N/FACTURA A3300281";"4300000274";"";"";"55,48";"-4585,71";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"22/08/2013";"1308";"3300282";"1";"N/FACTURA A3300282";"4300000287";"";"";"114,45";"-4700,16";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"30/08/2013";"1310";"3300283";"1";"N/FACTURA A3300283";"4300000182";"";"";"60,9";"-4761,06";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/08/2013";"1340";"3300284";"1";"N/FACTURA A3300284";"4300000116";"";"";"14,7";"-4775,76";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/08/2013";"1341";"3300285";"1";"N/FACTURA A3300285";"4300000117";"";"";"6,13";"-4781,89";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/08/2013";"1342";"3300286";"1";"N/FACTURA A3300286";"4300000169";"";"";"12,26";"-4794,15";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/08/2013";"1343";"3300287";"1";"N/FACTURA A3300287";"4300000178";"";"";"45,74";"-4839,89";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/08/2013";"1344";"3300288";"1";"N/FACTURA A3300288";"4300000179";"";"";"75,64";"-4915,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/08/2013";"1345";"3300289";"1";"N/FACTURA A3300289";"4300000182";"";"";"22,26";"-4937,79";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/08/2013";"1346";"3300290";"1";"N/FACTURA A3300290";"4300000237";"";"";"24,53";"-4962,32";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"31/08/2013";"1347";"3300291";"1";"N/FACTURA A3300291";"4300000242";"";"";"8,4";"-4970,72";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1348";"3300338";"1";"N/FACTURA M3300338";"4300000003";"";"";"39,9";"-5010,62";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1349";"3300339";"1";"N/FACTURA M3300339";"4300000011";"";"";"39,9";"-5050,52";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1350";"3300340";"1";"N/FACTURA M3300340";"4300000013";"";"";"37,59";"-5088,11";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1351";"3300341";"1";"N/FACTURA M3300341";"4300000015";"";"";"32,55";"-5120,66";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1352";"3300342";"1";"N/FACTURA M3300342";"4300000024";"";"";"37,59";"-5158,25";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1353";"3300343";"1";"N/FACTURA M3300343";"4300000001";"";"";"22,05";"-5180,3";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1354";"3300344";"1";"N/FACTURA M3300344";"4300000061";"";"";"21";"-5201,3";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1355";"3300345";"1";"N/FACTURA M3300345";"4300000116";"";"";"74,55";"-5275,85";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1356";"3300346";"1";"N/FACTURA M3300346";"4300000117";"";"";"32,55";"-5308,4";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1357";"3300347";"1";"N/FACTURA M3300347";"4300000130";"";"";"36,75";"-5345,15";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1358";"3300348";"1";"N/FACTURA M3300348";"4300000135";"";"";"32,55";"-5377,7";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1359";"3300349";"1";"N/FACTURA M3300349";"4300000147";"";"";"39,9";"-5417,6";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1360";"3300350";"1";"N/FACTURA M3300350";"4300000148";"";"";"10,5";"-5428,1";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1361";"3300351";"1";"N/FACTURA M3300351";"4300000152";"";"";"21";"-5449,1";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1362";"3300352";"1";"N/FACTURA M3300352";"4300000155";"";"";"64,05";"-5513,15";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1363";"3300353";"1";"N/FACTURA M3300353";"4300000169";"";"";"32,55";"-5545,7";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1364";"3300354";"1";"N/FACTURA M3300354";"4300000170";"";"";"32,55";"-5578,25";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1365";"3300355";"1";"N/FACTURA M3300355";"4300000172";"";"";"10,5";"-5588,75";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1366";"3300356";"1";"N/FACTURA M3300356";"4300000173";"";"";"18,9";"-5607,65";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1367";"3300357";"1";"N/FACTURA M3300357";"4300000178";"";"";"10,5";"-5618,15";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1368";"3300358";"1";"N/FACTURA M3300358";"4300000179";"";"";"32,55";"-5650,7";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1369";"3300359";"1";"N/FACTURA M3300359";"4300000182";"";"";"42";"-5692,7";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1370";"3300360";"1";"N/FACTURA M3300360";"4300000197";"";"";"32,55";"-5725,25";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1371";"3300361";"1";"N/FACTURA M3300361";"4300000230";"";"";"7,35";"-5732,6";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1372";"3300362";"1";"N/FACTURA M3300362";"4300000231";"";"";"19,95";"-5752,55";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1373";"3300363";"1";"N/FACTURA M3300363";"4300000237";"";"";"32,55";"-5785,1";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1374";"3300364";"1";"N/FACTURA M3300364";"4300000240";"";"";"7,35";"-5792,45";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1375";"3300365";"1";"N/FACTURA M3300365";"4300000251";"";"";"10,5";"-5802,95";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1376";"3300366";"1";"N/FACTURA M3300366";"4300000255";"";"";"39,9";"-5842,85";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1377";"3300367";"1";"N/FACTURA M3300367";"4300000260";"";"";"24,15";"-5867";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1378";"3300368";"1";"N/FACTURA M3300368";"4300000262";"";"";"15,75";"-5882,75";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1379";"3300369";"1";"N/FACTURA M3300369";"4300000264";"";"";"25,2";"-5907,95";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1380";"3300370";"1";"N/FACTURA M3300370";"4300000265";"";"";"31,08";"-5939,03";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1381";"3300371";"1";"N/FACTURA M3300371";"4300000269";"";"";"32,55";"-5971,58";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1382";"3300372";"1";"N/FACTURA M3300372";"4300000271";"";"";"31,08";"-6002,66";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1383";"3300373";"1";"N/FACTURA M3300373";"4300000272";"";"";"4,2";"-6006,86";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1384";"3300374";"1";"N/FACTURA M3300374";"4300000274";"";"";"19,95";"-6026,81";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1385";"3300375";"1";"N/FACTURA M3300375";"4300000276";"";"";"3,15";"-6029,96";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1386";"3300376";"1";"N/FACTURA M3300376";"4300000278";"";"";"23,1";"-6053,06";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1387";"3300377";"1";"N/FACTURA M3300377";"4300000281";"";"";"11,55";"-6064,61";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1388";"3300378";"1";"N/FACTURA M3300378";"4300000282";"";"";"25,2";"-6089,81";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1389";"3300379";"1";"N/FACTURA M3300379";"4300000022";"";"";"18,48";"-6108,29";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/09/2013";"1390";"3300380";"1";"N/FACTURA M3300380";"4300000240";"";"";"4,2";"-6112,49";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"11/09/2013";"1423";"3300292";"1";"N/FACTURA A3300292";"4300000287";"";"";"6,3";"-6118,79";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1427";"3300381";"1";"N/FACTURA M3300381";"4300000011";"";"";"40,95";"-6159,74";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1436";"3300293";"1";"N/FACTURA A3300293";"4300000003";"";"";"36,79";"-6196,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1437";"3300294";"1";"N/FACTURA A3300294";"4300000013";"";"";"6,13";"-6202,66";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1438";"3300295";"1";"N/FACTURA A3300295";"4300000038";"";"";"18,9";"-6221,56";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1439";"3300296";"1";"N/FACTURA A3300296";"4300000117";"";"";"37,8";"-6259,36";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1440";"3300297";"1";"N/FACTURA A3300297";"4300000130";"";"";"12,26";"-6271,62";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1441";"3300298";"1";"N/FACTURA A3300298";"4300000130";"";"";"127,09";"-6398,71";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1442";"3300299";"1";"N/FACTURA A3300299";"4300000152";"";"";"12,26";"-6410,97";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1443";"3300300";"1";"N/FACTURA A3300300";"4300000179";"";"";"132,22";"-6543,19";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1444";"3300301";"1";"N/FACTURA A3300301";"4300000219";"";"";"74,34";"-6617,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1445";"3300302";"1";"N/FACTURA A3300302";"4300000264";"";"";"35,7";"-6653,23";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1446";"3300303";"1";"N/FACTURA A3300303";"4300000271";"";"";"21";"-6674,23";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1447";"3300304";"1";"N/FACTURA A3300304";"4300000274";"";"";"24,53";"-6698,76";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"16/09/2013";"1448";"3300305";"1";"N/FACTURA A3300305";"4300000276";"";"";"7,35";"-6706,11";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"18/09/2013";"1455";"3300306";"1";"N/FACTURA A3300306";"4300000043";"";"";"90,25";"-6796,36";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"23/09/2013";"1458";"3300307";"1";"N/FACTURA A3300307";"4300000271";"";"";"724,5";"-7520,86";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"30/09/2013";"1489";"3300308";"1";"N/FACTURA A3300308";"4300000152";"";"";"40,53";"-7561,39";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"30/09/2013";"1490";"3300309";"1";"N/FACTURA A3300309";"4300000272";"";"";"22,47";"-7583,86";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"30/09/2013";"1491";"3300310";"1";"N/FACTURA A3300310";"4300000282";"";"";"84,64";"-7668,5";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"30/09/2013";"1492";"3300311";"1";"N/FACTURA A3300311";"4300000288";"";"";"223,87";"-7892,37";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"30/09/2013";"1493";"3300002";"1";"N/ABONO R3300002";"4300000182";"";"27,83";"";"-7864,54";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"30/09/2013";"1548";"3300312";"1";"N/FACTURA A3300312";"4300000038";"";"";"12,6";"-7877,14";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"30/09/2013";"1610";"3300003";"1";"N/ABONO R3300003";"4300000169";"";"12,26";"";"-7864,88";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"30/09/2013";"1620";"";"10";"IVA TRIMESTRAL 3 TRIMESTRE";"4750000001";"";"7864,88";"";"0";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1505";"3300382";"1";"N/FACTURA M3300382";"4300000003";"";"";"39,9";"-39,9";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1506";"3300383";"1";"N/FACTURA M3300383";"4300000011";"";"";"39,9";"-79,8";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1507";"3300384";"1";"N/FACTURA M3300384";"4300000013";"";"";"37,59";"-117,39";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1508";"3300385";"1";"N/FACTURA M3300385";"4300000015";"";"";"32,55";"-149,94";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1509";"3300386";"1";"N/FACTURA M3300386";"4300000024";"";"";"37,59";"-187,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1510";"3300387";"1";"N/FACTURA M3300387";"4300000001";"";"";"22,05";"-209,58";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1511";"3300388";"1";"N/FACTURA M3300388";"4300000061";"";"";"21";"-230,58";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1512";"3300389";"1";"N/FACTURA M3300389";"4300000116";"";"";"74,55";"-305,13";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1513";"3300390";"1";"N/FACTURA M3300390";"4300000117";"";"";"32,55";"-337,68";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1514";"3300391";"1";"N/FACTURA M3300391";"4300000130";"";"";"36,75";"-374,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1515";"3300392";"1";"N/FACTURA M3300392";"4300000135";"";"";"32,55";"-406,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1516";"3300393";"1";"N/FACTURA M3300393";"4300000147";"";"";"39,9";"-446,88";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1517";"3300394";"1";"N/FACTURA M3300394";"4300000148";"";"";"10,5";"-457,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1518";"3300395";"1";"N/FACTURA M3300395";"4300000152";"";"";"21";"-478,38";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1519";"3300396";"1";"N/FACTURA M3300396";"4300000155";"";"";"64,05";"-542,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1520";"3300397";"1";"N/FACTURA M3300397";"4300000169";"";"";"32,55";"-574,98";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1521";"3300398";"1";"N/FACTURA M3300398";"4300000170";"";"";"32,55";"-607,53";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1522";"3300399";"1";"N/FACTURA M3300399";"4300000172";"";"";"10,5";"-618,03";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1523";"3300400";"1";"N/FACTURA M3300400";"4300000173";"";"";"18,9";"-636,93";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1524";"3300401";"1";"N/FACTURA M3300401";"4300000178";"";"";"10,5";"-647,43";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1525";"3300402";"1";"N/FACTURA M3300402";"4300000179";"";"";"38,85";"-686,28";""
"4770000007";"H.P., IVA REPERCUTIDO 21%";"01/10/2013";"1526";"3300403";"1";"N/FACTURA M3300403";"4300000182";"";"";"42";"-728,28";""
